pixel_separation,gt_magnitude_lower_m,gt_magnitude_upper_m,gt_magnitude_bin,variant,pairs,mean_abs_gt_difference_m,local_difference_mae_m,local_difference_rmse_m,local_difference_bias_m,local_difference_pearson,local_difference_spearman,local_difference_sign_agreement,gt_difference_std_m
128,0.2,0.5,0.20-0.50 m,metric_scale_shift,37984,0.29796653689711455,0.48011898567622313,1.1819213998526144,-0.034485588027533105,0.1801770367018073,0.41076062522013923,0.7174073294018534,0.30650314672734896
128,0.2,0.5,0.20-0.50 m,relative_scale_shift,37984,0.29796653689711455,0.24494303523138378,0.26859279219299265,0.00214025516317186,0.5100504086783972,0.7049089845011516,0.8712089300758215,0.30650314672734896
128,0.5,1.0,0.50-1.00 m,metric_raw,6573,0.6244485014453065,0.5763489020826537,0.6855816956481237,0.09442898100158423,0.20231380318567788,0.40511980973987843,0.7556671230792636,0.6291064647010698
128,0.5,1.0,0.50-1.00 m,metric_bias_corrected,6573,0.6244485014453065,0.5763488945379914,0.6855816890886817,0.0944289807114049,0.202313832315153,0.40512042227262623,0.7556671230792636,0.6291064647010698
128,0.5,1.0,0.50-1.00 m,metric_scale_shift,6573,0.6244485014453065,0.8057763896067538,1.801055236995931,0.09212929963448921,0.21155102087592273,0.4136064165025287,0.7556671230792636,0.6291064647010698
128,0.5,1.0,0.50-1.00 m,relative_scale_shift,6573,0.6244485014453065,0.4837690549554771,0.5200242153601969,0.05967140937711158,0.6306563806762749,0.689686086427234,0.9306252852578731,0.6291064647010698
128,1.0,inf,1.00+ m,metric_raw,508,1.3291707677165354,1.1818372039344367,1.423880324267515,0.5114587404596525,0.2879051217096706,0.48534783832981343,0.7381889763779528,1.3172523148049806
128,1.0,inf,1.00+ m,metric_bias_corrected,508,1.3291707677165354,1.181837213320995,1.4238803720384035,0.5114587310730941,0.2879050649228442,0.4853491778824169,0.7381889763779528,1.3172523148049806
128,1.0,inf,1.00+ m,metric_scale_shift,508,1.3291707677165354,1.5786085203876645,3.6774064951220504,0.7683259408305011,0.13972041944558186,0.4371193995380952,0.7381889763779528,1.3172523148049806
128,1.0,inf,1.00+ m,relative_scale_shift,508,1.3291707677165354,1.0831795527240422,1.1489589600736814,0.3786700954587441,0.7157972592286879,0.7169697455297753,0.9350393700787402,1.3172523148049806
